,ts_code,name,management,custodian,fund_type,found_date,due_date,list_date,issue_date,delist_date,issue_amount,m_fee,c_fee,duration_year,p_value,min_amount,exp_return,benchmark,status,invest_type,type,trustee,purc_startdate,redm_startdate,market
1676,150039.SZ,鼎利A,中欧基金,中信银行,债券型,20110616,20170915,20110915,20110509,20170915,8.7526,0.7,0.2,,1.0,0.1,,中国债券总指数*90%+沪深300指数*10%,D,债券型,契约型封闭式,,20110915,,E
1677,510270.SH,国企ETF,中银基金,招商银行,股票型,20110616,,20110818,20110516,,4.8577,0.5,0.1,,1.0,0.1,,上证国有企业100指数,L,被动指数型,契约型开放式,,20110818,20110818,E
1678,150040.SZ,鼎利B,中欧基金,中信银行,债券型,20110616,20170915,20110915,20110509,20170915,8.7526,0.7,0.2,,1.0,0.1,,中国债券总指数*90%+沪深300指数*10%,D,债券型,契约型封闭式,,20110915,,E
1679,150043.SZ,裕祥B,博时基金,招商银行,债券型,20110610,20140609,20110902,20110602,20140610,7.9962,0.8,0.2,3.0,1.0,0.05,,中证全债指数收益率,D,债券型,契约型封闭式,,20110902,,E
1680,159908.SZ,创业板ETF博时,博时基金,交通银行,股票型,20110610,,20110713,20110503,,4.0323,0.5,0.1,,1.0,0.1,,创业板指数收益率,L,被动指数型,契约型开放式,,20110713,20110713,E
1681,159907.SZ,2000ETF,广发基金,中国农业银行,股票型,20110603,,20110810,20110503,,7.1829,0.5,0.1,,1.0,0.1,,国证2000指数收益率,L,被动指数型,契约型开放式,,20110810,20110810,E
1682,150038.SZ,万家利B,万家基金,中国邮政储蓄银行,债券型,20110602,20140530,20110829,20110516,20140603,7.7327,0.4,0.15,3.0,1.0,0.1,,中国债券总指数,D,债券型,契约型封闭式,,20110829,,E
1683,150041.SZ,天盈B,富国基金,中国工商银行,债券型,20110523,20140522,20110708,20110516,20140523,10.5148,0.7,0.2,3.0,1.0,0.1,,中债综合指数,D,债券型,契约型封闭式,,20110708,,E
1684,1601231.SZ,南方50债,南方基金,中国工商银行,债券型,20110517,20160816,20110725,20110413,20160817,9.2677,0.5,0.1,,1.0,0.1,,中证50债券指数*95%+银行活期存款利率(税后)*5%,D,被动指数型,契约型开放式,,20110725,20110725,E
1685,150034.SZ,聚利A,宏利基金,中国银行,债券型,20110513,20160513,20110708,20110406,20160513,11.0747,0.7,0.2,5.0,1.0,0.1,,中债企业债总全价指数收益率*90%+中债国债总全价指数收益率*10%,D,债券型,契约型封闭式,,20110708,,E
1686,150035.SZ,聚利B,宏利基金,中国银行,债券型,20110513,20160513,20110708,20110406,20160513,4.7463,0.7,0.2,5.0,1.0,0.1,,中债企业债总全价指数收益率*90%+中债国债总全价指数收益率*10%,D,债券型,契约型封闭式,,20110708,,E
1687,163409.SZ,兴全绿色LOF,兴证全球基金,中国工商银行,混合型,20110506,,20110707,20110406,,20.224,1.2,0.2,,1.0,0.1,,中证兴业证券ESG盈利100指数收益率*80%+中证国债指数收益率*20%,L,混合型,契约型开放式,,20110707,20110707,E
1688,150037.SZ,建信进取,建信基金,招商银行,股票型,20110506,20200506,20110608,20110401,20200506,0.5602,1.5,0.25,,1.0,0.1,,沪深300指数收益率*95%+商业银行活期存款利率*5%,D,股票型,契约型封闭式,,20110608,,E
1689,150036.SZ,建信稳健,建信基金,招商银行,股票型,20110506,20200506,20110608,20110401,20200506,0.3734,1.5,0.25,,1.0,0.1,,沪深300指数收益率*95%+商业银行活期存款利率*5%,D,股票型,契约型封闭式,,20110608,,E
1690,161116.SZ,黄金主题LOF,易方达基金,中国农业银行,股票型,20110506,,20111108,20110401,,26.5704,1.2,0.2,,1.0,0.1,,以伦敦黄金市场下午定盘价计价的国际现货黄金(经汇率折算)*50%+MSCI全球金矿股指数(MSCI ACWI SELECT GOLD MINERSIMI INDEX)*50%,L,股票型,契约型开放式,,20110721,20110721,E
1691,160512.SZ,博时卓越LOF,博时基金,中国工商银行,混合型,20110422,,20110630,20110504,,7.7615,1.2,0.2,,1.0,0.1,,沪深300指数收益率*80%+中证全债指数收益率*20%,L,混合型,契约型开放式,,20110630,20110630,E
1692,510120.SH,非周期ETF,海富通基金,中国工商银行,股票型,20110422,20230629,20110608,20110321,20230811,6.5231,0.5,0.1,,1.0,0.1,,上证非周期行业100指数,D,被动指数型,契约型开放式,,20110608,20110608,E
1693,510260.SH,新兴ETF,诺安基金,中国工商银行,股票型,20110407,20190628,20110608,20110307,20200115,9.1241,0.5,0.1,,1.0,0.1,,上证新兴产业指数收益率,D,被动指数型,契约型开放式,,20110608,20110608,E
1694,510230.SH,金融ETF,国泰基金,中国银行,股票型,20110331,,20110523,20110301,,5.6604,0.5,0.1,,1.0,0.1,,上证180金融股指数,L,被动指数型,契约型开放式,,20110523,20110523,E
1695,161216.SZ,国投双债LOF,国投瑞银基金,中国建设银行,债券型,20110329,,20110520,20110224,,12.3762,0.7,0.2,,1.0,0.1,,标普中国可转债指数收益率*45%+中债企业债总全价指数收益率*45%+中债国债总指数收益率*10%,L,债券型,契约型开放式,,20140331,20140331,E
1696,150033.SZ,多利进取,嘉实基金,招商银行,债券型,20110323,20201126,20110506,20110224,20201126,23.4021,0.7,0.2,,1.0,0.1,,中国债券总指数收益率*90%+沪深300指数收益率*10%,D,债券型,契约型封闭式,,20110506,,E
1697,150032.SZ,多利优先,嘉实基金,招商银行,债券型,20110323,20201126,20110506,20110224,20201126,23.4021,0.7,0.2,,1.0,0.1,,中国债券总指数收益率*90%+沪深300指数收益率*10%,D,债券型,契约型封闭式,,20110506,,E
1698,161907.SZ,万家中证红利LOF,万家基金,中国建设银行,股票型,20110317,,20110615,20110214,,10.8864,0.75,0.15,,1.0,0.1,,中证红利指数收益率*95%+银行同业存款利率*5%,L,被动指数型,契约型开放式,,20110615,20110615,E
1699,150030.SZ,中证90A,银华基金,中国建设银行,股票型,20110317,20201125,20110408,20110223,20201125,7.7782,1.0,0.22,,1.0,0.1,,中证等权重90指数收益率*95%+商业银行人民币活期存款利率(税后)*5%,D,被动指数型,契约型封闭式,,20110408,,E
1700,150031.SZ,中证90B,银华基金,中国建设银行,股票型,20110317,20201125,20110408,20110223,20201125,7.7782,1.0,0.22,,1.0,0.1,,中证等权重90指数收益率*95%+商业银行人民币活期存款利率(税后)*5%,D,被动指数型,契约型封闭式,,20110408,,E
1701,161816.SZ,中证90LOF,银华基金,中国建设银行,股票型,20110317,,20201215,20110223,,16.8474,1.0,0.2,,1.0,0.1,,中证等权重90指数收益率*95%+商业银行人民币活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20110415,20110415,E
1702,161714.SZ,招商金砖,招商基金,中国银行,股票型,20110211,20210114,20110511,20110104,20210115,4.3657,0.8,0.25,,1.0,0.1,,标准普尔金砖四国40总收益指数(S&P BRIC 40 Index(Net TR))收益率,D,被动指数型,契约型开放式,,20110318,20110318,E
1703,150028.SZ,中证500A,中信保诚基金,中国建设银行,股票型,20110211,20201231,20110314,20110106,20210104,0.1013,1.0,0.22,,1.0,0.1,,中证500指数收益率*95%+金融同业存款利率*5%,D,被动指数型,契约型封闭式,,20110314,,E
1704,150029.SZ,中证500B,中信保诚基金,中国建设银行,股票型,20110211,20201231,20110314,20110106,20210104,0.152,1.0,0.22,,1.0,0.1,,中证500指数收益率*95%+金融同业存款利率*5%,D,被动指数型,契约型封闭式,,20110314,,E
1705,165511.SZ,中信保诚500LOF,中信保诚基金,中国建设银行,股票型,20110211,,20210203,20110106,,3.4892,1.0,0.2,,1.0,0.1,,中证500指数收益率*95%+金融同业存款利率*5%,L,被动指数型,契约型开放式,,20110314,20110314,E
1706,164808.SZ,工银四季LOF,工银瑞信基金,中国农业银行,债券型,20110210,,20110328,20110111,,24.0346,0.6,0.2,,1.0,0.1,,中债信用债(财富)总指数收益率*80%+中债国开行债券(1~3年)总财富指数收益率*20%,L,债券型,契约型开放式,,20140210,20140210,E
1707,166009.SZ,中欧动力LOF,中欧基金,中国光大银行,混合型,20110210,,20110429,20110106,,4.0186,1.2,0.2,,1.0,0.1,,沪深300指数收益率*75%+中证全债指数收益率*25%,L,混合型,契约型开放式,,20110429,20110429,E
1708,510210.SH,上证指数ETF,富国基金,中国工商银行,股票型,20110130,,20110325,20110105,,3.2036,0.5,0.1,,1.0,0.1,,上证综合指数,L,被动指数型,契约型开放式,,20110325,20110325,E
1709,164902.SZ,交银添利LOF,交银施罗德基金,中国农业银行,债券型,20110127,,20110420,20110106,,18.9509,0.6,0.2,,1.0,0.1,,中债企业债总全价指数收益率*80%+中债国债总全价指数收益率*20%,L,债券型,契约型开放式,,20140128,20140128,E
1710,510220.SH,中小盘ETF,华泰柏瑞基金,中国银行,股票型,20110126,20221118,20110328,20101220,20221227,3.4843,0.5,0.1,,1.0,0.1,,上证中小盘指数,D,被动指数型,契约型开放式,,20110328,20110328,E
1711,159906.SZ,深成长龙头ETF,大成基金,中国农业银行,股票型,20101221,,20110223,20101123,,4.9864,0.5,0.1,,1.0,0.1,,深证成长40价格指数,L,被动指数型,契约型开放式,,20110223,20110223,E
1712,165510.SZ,信诚四国LOF,中信保诚基金,中国银行,股票型,20101217,20230607,20110120,20101108,20230608,3.992,1.75,0.3,,1.0,0.1,,标准普尔金砖四国(含香港)市场指数(总回报),D,积极配置型,契约型开放式,,20110114,20110114,E
1713,161213.SZ,国投消费LOF,国投瑞银基金,中国工商银行,股票型,20101216,20220112,20110120,20101115,20220119,12.4702,0.6,0.13,,1.0,0.1,,中证下游消费与服务产业指数收益率*95%+银行活期存款利率(税后)*5%,D,被动指数型,契约型开放式,,20110120,20110120,E
1714,510150.SH,消费ETF,招商基金,中国工商银行,股票型,20101208,,20110225,20101104,,6.8553,0.5,0.1,,1.0,0.1,,上证消费80指数,L,被动指数型,契约型开放式,,20110225,20110225,E
1715,161815.SZ,抗通胀LOF,银华基金,中国建设银行,股票型,20101206,,20101220,20101101,,6.9093,1.8,0.35,,1.0,0.1,,标普高盛商品总指数收益率(S&P GSCI Commodity Total Return Index),L,主题型,契约型开放式,,20110119,20110119,E
1716,150027.SZ,添利B,天弘基金,中国工商银行,债券型,20101203,20151202,20101220,20101125,20151203,9.9998,0.7,0.2,5.0,1.0,0.1,,中国债券总指数,D,债券型,契约型封闭式,,20101220,,E
1717,160617.SZ,鹏华丰润LOF,鹏华基金,中国建设银行,债券型,20101202,,20101216,20101103,,13.3559,0.2,0.1,,1.0,0.1,,中债综合指数收益率,L,债券型,契约型开放式,,20131202,20131202,E
1718,166008.SZ,中欧强债LOF,中欧基金,广发银行,债券型,20101202,,20110218,20101101,,23.7429,0.3,0.08,,1.0,0.1,,中国债券总指数,L,债券型,契约型开放式,,20111202,20111202,E
1719,510170.SH,大宗商品ETF,国联安基金,中国银行,股票型,20101126,,20110125,20101101,,9.4211,0.6,0.1,,1.0,0.1,,上证大宗商品股票指数,L,被动指数型,契约型开放式,,20110125,20110125,E
1720,510190.SH,上证50ETF指数基金,华安基金,中国工商银行,股票型,20101118,,20110110,20101025,,11.3035,0.5,0.1,,1.0,0.1,,上证50指数收益率,L,被动指数型,契约型开放式,,20110110,20110110,E
1721,161115.SZ,易基岁丰添利LOF,易方达基金,中国银行,债券型,20101109,,20101203,20101101,,26.7911,0.3,0.1,,1.0,0.1,,中债新综合财富指数,L,债券型,契约型开放式,,20131111,20131111,E
1722,159905.SZ,深红利ETF,工银瑞信基金,中国农业银行,股票型,20101105,,20110111,20101018,,6.0744,0.5,0.1,,1.0,0.1,,深证红利价格指数,L,被动指数型,契约型开放式,,20110111,20110111,E
1723,163407.SZ,兴全沪深300LOF,兴证全球基金,中国农业银行,股票型,20101102,,20110119,20101012,,29.5548,0.8,0.15,,1.0,0.1,,沪深300指数*95%+同业存款利率*5%,L,增强指数型,契约型开放式,,20110107,20110107,E
1724,163109.SZ,申万深成LOF,申万菱信基金,中国工商银行,股票型,20101022,,20210125,20100913,,5.2187,1.0,0.2,,1.0,0.1,,深证成指增长率*95%+银行同业存款利率*5%,L,被动指数型,契约型开放式,,20101108,20110106,E
1725,150023.SZ,深成指B,申万菱信基金,中国工商银行,股票型,20101022,20201231,20101108,20100913,20210104,0.9531,1.0,0.22,,1.0,0.1,,深证成指增长率*95%+银行同业存款利率*5%,D,被动指数型,契约型封闭式,,20101108,,E
1726,150022.SZ,深成指A,申万菱信基金,中国工商银行,股票型,20101022,20201231,20101108,20100913,20210104,0.9531,1.0,0.22,,1.0,0.1,,深证成指增长率*95%+银行同业存款利率*5%,D,被动指数型,契约型封闭式,,20101108,,E
1727,150025.SZ,景丰A,大成基金,中国农业银行,债券型,20101015,20131015,20101101,20100920,20131016,22.7147,0.7,0.2,3.0,1.0,0.1,,中债综合指数,D,债券型,契约型封闭式,,20101101,,E
1728,150026.SZ,景丰B,大成基金,中国农业银行,债券型,20101015,20131015,20101101,20100920,20131016,9.7349,0.7,0.2,3.0,1.0,0.1,,中债综合指数,D,债券型,契约型封闭式,,20101101,,E
1729,160717.SZ,H股LOF,嘉实基金,中国建设银行,股票型,20100930,,20101028,20100830,,10.1685,0.75,0.25,,1.0,0.1,,人民币/港币汇率*恒生中国企业指数,L,被动指数型,契约型开放式,,20101028,20101028,E
1730,165509.SZ,中信保诚增强LOF,中信保诚基金,中国建设银行,债券型,20100929,,20101108,20100913,,22.6607,0.7,0.2,,1.0,0.1,,中证综合债指数收益率,L,债券型,契约型开放式,,20130930,20130930,E
1731,510110.SH,周期ETF,海富通基金,中国工商银行,股票型,20100919,20230705,20101115,20100819,20230811,9.6738,0.5,0.1,,1.0,0.1,,上证周期行业50指数,D,被动指数型,契约型开放式,,20101115,20101115,E
1732,1500201.SZ,汇利A,富国基金,中国农业银行,债券型,20100909,20130908,20101008,20100901,20130906,20.9948,0.6,0.2,,1.0,0.1,,中债综合指数,D,债券型,契约型封闭式,,20101008,,E
1733,1500211.SZ,汇利B,富国基金,中国农业银行,债券型,20100909,20130908,20101008,20100901,20130906,8.9978,0.6,0.2,,1.0,0.1,,中债综合指数,D,债券型,契约型封闭式,,20101008,,E
1734,164105.SZ,华富强债LOF,华富基金,中国建设银行,债券型,20100908,,20101011,20100901,,19.9921,0.6,0.2,,1.0,0.1,,中证全债指数,L,债券型,契约型开放式,,20130909,20130909,E
1735,510160.SH,产业升级ETF,南方基金,中国工商银行,股票型,20100827,,20101101,20100726,,6.568,0.5,0.1,,1.0,0.1,,中证南方小康产业指数,L,被动指数型,契约型开放式,,20101101,20101101,E
1736,160215.SZ,国泰价值LOF,国泰基金,中国建设银行,混合型,20100813,,20100913,20100705,,12.7686,1.2,0.2,,1.0,0.1,,沪深300指数收益率*60%+中证全债指数收益率*40%,L,灵活配置型,契约型开放式,,20100913,20100913,E
1737,1642051.SZ,天弘深成,天弘基金,中国工商银行,股票型,20100812,20150506,20100917,20100708,20150507,4.4063,0.75,0.15,,1.0,0.1,,深证成份指数收益率*95%+银行同业存款利率*5%,D,被动指数型,契约型开放式,,20100917,20100917,E
1738,510070.SH,民企ETF,鹏华基金,中国工商银行,股票型,20100805,20200629,20101029,20100701,20200813,10.07,0.5,0.1,,1.0,0.1,,上证民营企业50指数,D,被动指数型,契约型开放式,,20101029,20101029,E
1739,160807.SZ,长盛沪深300LOF,长盛基金,招商银行,股票型,20100804,,20100906,20100628,,8.9892,0.75,0.15,,1.0,0.1,,沪深300指数收益率*95%+一年期银行定期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20100906,20100906,E
1740,165508.SZ,中信保诚深度LOF,中信保诚基金,中国建设银行,混合型,20100730,,20100920,20100621,,5.2414,1.2,0.2,,1.0,0.1,,上证180指数收益率*80%+中证综合债指数收益率*20%,L,混合型,契约型开放式,,20100927,20100927,E
1741,161813.SZ,银华信用,银华基金,中国建设银行,债券型,20100629,20190102,20100709,20100524,20190103,22.9649,0.65,0.2,,1.0,0.1,,中债企业债总全价指数收益率*80%+中债国债总全价指数收益率*20%,D,债券型,契约型开放式,,20130628,20130628,E
1742,161713.SZ,招商信用添利LOF,招商基金,中国农业银行,债券型,20100625,,20100730,20100601,,21.1664,0.7,0.2,,1.0,0.1,,中债综合指数,L,债券型,契约型开放式,,20150730,20150730,E
1743,1660071.SZ,中欧300,中欧基金,兴业银行,股票型,20100624,20181007,20100816,20100518,20181008,12.022,1.0,0.15,,1.0,0.1,,沪深300指数收益率*95%+银行活期存款利率(税后)*5%,D,增强指数型,契约型开放式,,20100816,20100816,E
1744,161210.SZ,国投新兴,国投瑞银基金,中国工商银行,股票型,20100610,20181011,20100701,20100506,20181018,4.4317,1.8,0.35,,1.0,0.1,,摩根士丹利资本国际新兴市场指数(MSCI Emerging Markets Index(Net Total Return)),D,股票型,契约型开放式,,20100701,20100701,E
1745,510090.SH,ESG建信ETF,建信基金,中国工商银行,股票型,20100528,,20100809,20100421,,4.1961,0.5,0.1,,1.0,0.1,,上证社会责任指数,L,被动指数型,契约型开放式,,20100809,20100809,E
1746,150019.SZ,银华锐进,银华基金,中国民生银行,股票型,20100507,20201231,20100607,20100401,20210104,2.2745,1.0,0.2,,1.0,0.1,,深证100价格指数收益率*95%+商业银行活期存款利率(税后)*5%,D,被动指数型,契约型封闭式,,20100607,,E
1747,150018.SZ,银华稳进,银华基金,中国民生银行,股票型,20100507,20201231,20100607,20100401,20210104,2.2745,1.0,0.2,,1.0,0.1,,深证100价格指数收益率*95%+商业银行活期存款利率(税后)*5%,D,被动指数型,契约型封闭式,,20100607,,E
1748,161812.SZ,深证100LOF,银华基金,中国民生银行,股票型,20100507,,20210120,20100401,,17.4898,1.0,0.2,,1.0,0.1,,深证100价格指数收益率*95%+商业银行活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20100603,20100806,E
1749,510030.SH,价值ETF,华宝基金,中国工商银行,股票型,20100423,,20100528,20100322,,21.0918,0.5,0.1,,1.0,0.1,,上证180价值指数,L,被动指数型,契约型开放式,,20100528,20100528,E
